mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.050370645523071286,0.004866216510997597,0.012535810470581055,0.007195758695398797,0.01,l2,liblinear,,"{'C': np.float64(0.01), 'penalty': 'l2', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.09894599914550781,0.0052109603875950625,0.012182140350341797,0.006296538508950883,0.1,l1,liblinear,,"{'C': np.float64(0.1), 'penalty': 'l1', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0768289566040039,0.007916053131961098,0.010175037384033202,0.003679535979172313,0.1,l2,liblinear,,"{'C': np.float64(0.1), 'penalty': 'l2', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.17966203689575194,0.030974652181956372,0.014939117431640624,0.009669319939959807,1.0,l1,liblinear,,"{'C': np.float64(1.0), 'penalty': 'l1', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.13422703742980957,0.05240395987442501,0.008933830261230468,0.00194649719303601,1.0,l2,liblinear,,"{'C': np.float64(1.0), 'penalty': 'l2', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.14724454879760743,0.014067742619626494,0.008880376815795898,0.0010712324258151792,10.0,l1,liblinear,,"{'C': np.float64(10.0), 'penalty': 'l1', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.06291089057922364,0.005193619377500558,0.007743453979492188,0.0014961570102609316,10.0,l2,liblinear,,"{'C': np.float64(10.0), 'penalty': 'l2', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2232682228088379,0.03349604709654426,0.0115814208984375,0.003363390501863905,100.0,l1,liblinear,,"{'C': np.float64(100.0), 'penalty': 'l1', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.12317461967468261,0.017851429615914224,0.009261322021484376,0.002937153241936679,100.0,l2,liblinear,,"{'C': np.float64(100.0), 'penalty': 'l2', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.25163559913635253,0.017708355608249828,0.014530038833618164,0.004766066133593941,1000.0,l1,liblinear,,"{'C': np.float64(1000.0), 'penalty': 'l1', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.11561117172241211,0.007666934490492577,0.018006372451782226,0.0075156264354893625,1000.0,l2,liblinear,,"{'C': np.float64(1000.0), 'penalty': 'l2', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.17947969436645508,0.018298277676775273,0.010680723190307616,0.002829548693039151,10000.0,l1,liblinear,,"{'C': np.float64(10000.0), 'penalty': 'l1', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.08233070373535156,0.013154315676591692,0.008763790130615234,0.0022491433727197334,10000.0,l2,liblinear,,"{'C': np.float64(10000.0), 'penalty': 'l2', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04352855682373047,0.012599484402472536,0.010929727554321289,0.0027666019785108813,0.0001,l1,saga,0.5,"{'C': np.float64(0.0001), 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.45774240493774415,0.1274358486385557,0.011055755615234374,0.004004702497057812,0.0001,l2,saga,0.5,"{'C': np.float64(0.0001), 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.02915501594543457,0.0108559156698335,0.009716463088989259,0.0014987705937681596,0.0001,elasticnet,saga,0.5,"{'C': np.float64(0.0001), 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.08380398750305176,0.014972046706009923,0.009703588485717774,0.003835795910276594,0.001,l1,saga,0.5,"{'C': np.float64(0.001), 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8644900321960449,0.20666183473949531,0.013240432739257813,0.005978909514604349,0.001,l2,saga,0.5,"{'C': np.float64(0.001), 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.12356300354003906,0.03144893198671256,0.011776018142700195,0.0037817538763796977,0.001,elasticnet,saga,0.5,"{'C': np.float64(0.001), 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.037586498260498,0.3624627617431614,0.009196996688842773,0.0017644647699384742,0.01,l1,saga,0.5,"{'C': np.float64(0.01), 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.2845739841461181,0.054738576449744676,0.012066507339477539,0.0030975045739483186,0.01,l2,saga,0.5,"{'C': np.float64(0.01), 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.3596210956573487,0.28659521031609886,0.008040380477905274,0.002690645384080844,0.01,elasticnet,saga,0.5,"{'C': np.float64(0.01), 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.3736186981201173,0.07102379573795814,0.00883941650390625,0.004346012472141734,0.1,l1,saga,0.5,"{'C': np.float64(0.1), 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.131986379623413,0.12282248710849834,0.009316110610961914,0.0029304057744241625,0.1,l2,saga,0.5,"{'C': np.float64(0.1), 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.3905935764312745,0.031807128297270115,0.014463663101196289,0.006682587563753313,0.1,elasticnet,saga,0.5,"{'C': np.float64(0.1), 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.4322107791900636,0.030011507948709923,0.008263874053955077,0.0012829371788710738,1.0,l1,saga,0.5,"{'C': np.float64(1.0), 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.172104787826538,0.12864999781234657,0.007418060302734375,0.002013690390903016,1.0,l2,saga,0.5,"{'C': np.float64(1.0), 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.5815377235412598,0.07897393225556024,0.00806875228881836,0.002685712761286875,1.0,elasticnet,saga,0.5,"{'C': np.float64(1.0), 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.733570384979248,0.05612372033990885,0.009978532791137695,0.0028614401632326004,10.0,l1,saga,0.5,"{'C': np.float64(10.0), 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
